954441,820124,243356,23877.1,20311.5,5736.84,
954441,728338,148072,23877.1,18000.5,3288.28,
954441,656066,106365,23877.1,15991.4,2350.1,
954441,613372,82814.9,23877.1,13906.1,1786.45,
954441,554070,66902,23877.1,12897.5,1425.48,
