3.81595e+06,2.21489e+06,303973,95507.4,63592.5,7568.67,
3.81595e+06,1.76312e+06,167833,95507.4,43570.2,3817.76,
3.81595e+06,1.39505e+06,119735,95507.4,34422.5,2610.62,
3.81595e+06,1.20422e+06,88771.8,95507.4,27681.8,1951.36,
3.81595e+06,1.0873e+06,73892.1,95507.4,23270.3,1520.74,
